pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S09E01P04	0	1	0	1	high valuation,unclear pitch,early stage,revenue sharing concerns,competitive market.
S09E01P04	0	1	1	1	high valuation,unclear pitch,early stage,revenue sharing concerns.
S09E02P01	0	0	0	1	confusing pitch,unclear value proposition,lack of financial details,presentation clarity.
S09E02P01	0	0	1	1	confusing pitch,unclear value proposition,lack of focus,presentation issues.
S09E02P03	0	0	0	1	niche market,novelty item,limited application,scalability concerns,unclear financials
S09E02P03	0	0	1	1	niche market,limited application,novelty item,unclear broader appeal
S09E03P01	1	0	0	1	relatable problem,innovative solution,broad market appeal,entertainment value,clear demonstration
S09E03P01	1	0	1	1	relatable problem,broad market appeal,demonstrated product,personal story,entertainment value
S09E03P02	1	0	0	1	innovative product,safety feature,large market potential,engaging presentation,strong demonstration
S09E03P02	1	0	1	1	innovative product,safety feature,entertainment value,clear problem and solution,strong demonstration.
S09E03P03	1	0	0	1	unique product,global reach,demonstrated demand,coffee industry growth,simple solution
S09E03P03	1	0	1	1	unique product,global reach,demonstrated demand,coffee industry growth,simple solution
S09E03P04	0	1	0	1	niche market,unclear financials,high equity ask,novelty product
S09E03P04	0	1	1	1	niche market,unclear financials,high equity ask,novelty product
S09E04P01	1	1	0	1	innovative product,health-conscious trend,unique offering,strong personal story,clear market niche,taste-focused experience.
S09E04P01	1	1	1	1	innovative product,health-conscious market,unique offering,strong entrepreneur background,growing trend in vegan and gluten-free products.
S09E04P02	1	0	0	0	innovative product,relatable problem,engaging presentation,targeted investor interaction,youth entrepreneur appeal
S09E04P02	1	0	1	0	relatable problem,engaging presentation,product demonstration,targeted investor interaction,youth entrepreneur appeal
S09E04P03	0	0	0	1	saturated market,novelty appeal,lack of unique selling proposition,entertainment over substance
S09E04P03	1	0	1	1	innovative product,entertainment value,clear problem and solution,engaging presentation,market potential in fitness industry
S09E04P04	0	0	0	1	prototype stage,unproven technology,limited market validation,high risk,patent only recent
S09E04P04	1	0	1	1	innovative product,patent granted,clear problem and solution,high market potential in fitness and security sectors,strong pitch presentation.
S09E05P01	1	0	0	1	niche market,relatable problem,clear solution,engaging presentation,emotional appeal
S09E05P01	1	0	1	1	niche market,relatable problem,clear solution,engaging presentation,potential for brand loyalty
S09E05P02	0	0	0	1	saturated market,novelty appeal,lack of financial details,high valuation
S09E05P02	0	0	1	1	gimmicky,unclear differentiation,entertainment value,high valuation,niche market
S09E05P04	0	0	0	1	niche market,product complexity,unclear differentiation,investor skepticism
S09E05P04	0	0	1	1	niche market,product complexity,unclear differentiation,investor skepticism
S09E06P02	0	0	0	0	niche market,limited appeal,unclear financials,novelty product
S09E06P02	0	0	1	0	niche market,limited appeal,specialized product,uncertain scalability,investor interest.
S09E06P04	1	0	0	1	unique product,market demand,celebrity endorsement,practical demonstration,health and wellness trend.
S09E06P04	1	0	1	1	unique product,sports celebrity endorsement,clear market need,portable innovation,health and wellness trend
S09E07P01	1	0	0	1	innovative concept,advertising revenue model,initial traction,scalability potential,environmental appeal.
S09E07P01	1	0	1	1	innovative concept,electric vehicle trend,advertising revenue model,initial traction,scalability potential,environmental appeal.
S09E07P02	0	1	0	1	early stage,limited track record,high valuation,niche market,operational challenges
S09E07P02	0	1	1	1	early stage,high valuation,niche market,limited financial history,high investor risk.
S09E07P03	1	0	0	0	innovative product,large market potential,strong demonstration,clear value proposition,entertainment value.
S09E07P03	0	0	1	0	high valuation,niche market,competitive space,demonstration risks.
S09E07P04	1	0	0	1	relatable problem,innovative solution,large target market,emotional appeal,clear demonstration
S09E07P04	1	0	1	1	relatable problem,innovative solution,large target market,personal connection,emotional appeal
S09E08P01	0	1	0	1	niche market,potential insensitivity,unclear market size,presentation style concerns.
S09E08P01	0	1	1	1	niche market,potential misunderstanding of customer base,perceived insensitivity in pitch,investor concerns about market size and problem significance.
S09E08P03	0	0	0	0	confusing presentation,lack of clear communication,unprofessional demeanor,unclear business model,insufficient financial details
S09E08P03	0	0	1	0	confusing pitch,lack of clarity,unprofessional presentation,high valuation
S09E08P04	0	1	0	1	niche market,unclear financials,high valuation,entertainment over substance
S09E08P04	0	1	1	1	unclear pitch,unprofessional language,lack of focus,potential branding issues
S09E09P01	1	0	0	1	innovative product,large market,pet industry,convenience,hygiene,clear problem and solution,appealing equity offer.
S09E09P01	1	0	1	1	innovative product,large market,pet industry,convenience,hygiene,clear problem and solution,reasonable equity offer.
S09E09P03	0	0	0	0	niche market,unclear revenue model,high competition,low equity offer
S09E09P03	0	0	1	0	niche market,unclear revenue model,high competition,low equity offer.
S09E09P04	1	1	0	1	unique product,addresses common problem,clear use case,entertainment value,appealing to parents and athletes,potential for broad market appeal.
S09E09P04	1	1	1	1	unique product,clear problem and solution,large target market (athletes),engaging presentation,female entrepreneur
S09E10P01	1	0	0	1	unique product,broad market application,military background,demonstrated need,entertainment value
S09E10P01	1	0	1	1	unique product,broad market application,military background,problem-solving,demonstration ready
S09E10P02	0	0	0	1	ethical concerns,privacy issues,sustainability of business model,cost concerns,scalability issues
S09E10P02	1	0	1	1	innovative,healthcare relevance,scalable business model,engaging pitch,clear value proposition
S09E10P03	1	0	0	0	innovative technology,large market,environmental benefits,automation trend,operational model
S09E10P03	1	0	1	0	innovative,environmentally friendly,large market,automation,proven technology
S09E10P04	0	1	0	1	niche market,gender stereotyping,potential backlash,limited appeal,high valuation.
S09E10P04	1	1	1	1	female entrepreneurs,stem,unique product,educational,large market potential,technology integration,gender inclusivity
S09E11P01	1	0	0	1	unique product,healthy alternative,clear market niche,enthusiastic team,positive shark engagement,food industry appeal.
S09E11P01	1	0	1	1	unique product,health-conscious,niche market,clear differentiation,enthusiastic team,reasonable valuation
S09E11P02	0	0	0	1	niche market,entertainment value,unclear financials,product differentiation,investor interest
S09E11P02	0	0	1	1	niche market,unclear mass appeal,entertainment value,product complexity,demonstration effectiveness
S09E11P03	1	1	0	0	emotional connection,educational component,experienced founders,children's market,clear product differentiation
S09E11P03	1	1	1	0	unique product,emotional connection,educational component,experienced founders,appealing to children and parents,reasonable valuation.
S09E11P04	0	0	0	1	prototype not food grade,safety concerns,niche market,high valuation for early stage
S09E11P04	0	0	1	1	prototype not food grade,safety concerns,niche market,high valuation for early stage
S09E12P01	0	0	0	1	confusing pitch,unclear value proposition,niche market,high valuation
S09E12P01	0	0	1	1	unclear pitch,confusing presentation,niche market,high valuation
S09E12P02	0	0	0	0	unclear pitch,lack of details,missing financials,vague business model.
S09E12P02	0	0	1	0	unclear pitch,lack of details,confusing presentation,missing financials and business model details.
S09E12P03	0	1	0	1	high valuation,niche market,unclear differentiation,operational complexity.
S09E12P03	1	1	1	1	healthcare innovation,convenience,large market,clear problem and solution,strong founder story,high equity ask
S09E12P04	1	1	0	1	health-focused,innovative product,convenience,strong mission,market trend towards healthy eating,appealing to health-conscious investors.
S09E12P04	1	1	1	1	health-focused,innovative product,female entrepreneurs,convenience,market trend towards healthy eating,appealing to investor interests in health and wellness sectors.
S09E13P01	1	0	0	1	seasonal product,high entertainment value,clear problem and solution,mass appeal,cozy wearable product,strong presentation style.
S09E13P01	1	0	1	1	seasonal product,high entertainment value,clear problem and solution,mass appeal,cozy wearable product.
S09E13P02	0	0	0	0	niche market,seasonal product,unclear broader appeal,investor skepticism
S09E13P02	0	0	1	0	niche market,seasonal product,unclear broader appeal,investor skepticism
S09E13P03	0	0	0	1	niche market,high product cost,limited appeal,technological redundancy,investor skepticism
S09E13P03	0	0	1	1	niche market,high risk,novelty product,limited appeal
S09E13P04	0	0	0	1	niche market,emotional appeal,lack of prior sales,family tradition,high risk
S09E13P04	1	0	1	1	emotional connection,unique product,family legacy,holiday market potential,clear use case,storage convenience.
